155,2017-08-16 20:08:21.682175,IMU,"(-35.0, 26.0, 262.0, -61.0, 85.0, -23.0, -223.0, -103.0, 436.0)"
156,2017-08-16 20:08:21.761175,IMU,"(-34.0, -1.0, 227.0, -48.0, -7.52316384526264e-37, -47.0, -227.0, -106.0, 434.0)"
157,2017-08-16 20:08:21.839176,IMU,"(-12.0, 4.0, 261.0, -23.0, 11.0, -31.0, -220.0, -106.0, 436.0)"
158,2017-08-16 20:08:21.921174,IMU,"(-17.0, 31.0, 209.0, -13.0, 35.0, -33.0, -225.0, -109.0, 433.0)"
159,2017-08-16 20:08:22.000174,IMU,"(-28.0, 5.0, 256.0, -41.0, 33.0, -34.0, -223.0, -109.0, 3.1794754795007e-24)"
160,2017-08-16 20:08:22.084176,IMU,"(-10.0, 25.0, 216.0, -9.0, 36.0, -26.0, -221.0, -106.0, 436.0)"
161,2017-08-16 20:08:22.161173,IMU,"(-40.0, 14.0, 255.0, -10.0, 30.0, -30.0, -218.0, -97.5, 6.236204160978591e-39)"
162,2017-08-16 20:08:22.243173,IMU,"(-25.0, 18.0, 262.0, -23.0, 73.25, -29.0, -221.0, -112.0, 435.0)"
163,2017-08-16 20:08:22.321174,IMU,"(-22.0, 14.0, 242.0, -23.0, 30.0, -20.0, -6.465218929522581e-37, -2.0926296222188513e-38, 0.0004892922006547451)"
164,2017-08-16 20:08:22.401175,IMU,"(-39.0, 7.0, 248.0, -48.0, 89.0, -15.0, -225.0, -114.0, 436.0)"
165,2017-08-16 20:08:22.482174,IMU,"(-6.0, 5.0, 209.0, -40.0, -5.0, -31.0, -218.0, -110.0, 436.0)"
166,2017-08-16 20:08:22.561179,IMU,"(-22.0, 21.0, 296.0, -45.0, 62.0, -21.0, -221.0, -115.0, 435.0)"
167,2017-08-16 20:08:22.644174,IMU,"(0.0, 8.0, 205.0, -3.0, 4.0, -33.0, -217.0, -109.0, 31.5625)"
168,2017-08-16 20:08:22.722175,IMU,"(-3.0, 17.0, 254.0, -36.0, 80.0, -28.0, -217.0, -108.0, 433.0)"
169,2017-08-16 20:08:22.802174,IMU,"(-18.0, -13.0, 227.0, -24.0, 42.0, -13.0, -218.0, -2.328901439305831e+21, 434.0)"
170,2017-08-16 20:08:22.849175,GPS,"(21.984375777235247, 50.018455505371094, 224.10000610351562)"
171,2017-08-16 20:08:22.937173,IMU,"(-6.0, 20.0, 205.0, -27.0, -1.195726858569595e-38, 1.7787387662100923e-38, 1.794020766742633e-38, 1.7896442313788537e-38, 6.23064380867215e-39)"
172,2017-08-16 20:08:23.020177,IMU,"(-38.0, 3.0, 271.0, -15.0, 81.0, -18.0, -220.0, -108.0, 435.0)"
173,2017-08-16 20:08:23.098175,IMU,"(-22.0, 23.0, 248.0, -35.0, 46.0, -57.0, -223.0, -116.0, 433.0)"
174,2017-08-16 20:08:23.179175,IMU,"(-25.0, 10.0, 2.3426013441443167e-26, 1.7882272383717285e-38, 6.110647818575087e-39, 1.7837610199062324e-38, 1.7941642597053799e-38, 1.7899312173043475e-38, 6.230464442468716e-39)"
175,2017-08-16 20:08:23.259173,IMU,"(-12.0, -2.0, 237.0, -20.0, 53.0, -5.5459713759985036e+29, 5.174535602855251e-39, 6.992199077287972e-41, 0.000489292258862406)"
176,2017-08-16 20:08:23.339174,IMU,"(-27.0, 3.0, 6.520678959624243e-39, 1.7764428788061425e-38, 6.104190635251478e-39, 1.7793127380610797e-38, 1.7939490202612596e-38, 1.7899312173043475e-38, 6.230823174875583e-39)"
177,2017-08-16 20:08:23.424175,IMU,"(-20.0, 13.0, 239.0, -65.0, -6.0, -51.0, -221.0, -119.0, 435.0)"
178,2017-08-16 20:08:23.506175,IMU,"(-19.0, -6.0, 232.0, -40.0, 66.0, -11.0, -224.0, -120.0, 432.0)"
179,2017-08-16 20:08:23.590178,IMU,"(-18.0, 16.0, 248.0, -19.0, 91.0, -25.0, -221.0, -119.0, 31.375)"
